Date,Service,Departure station,Arrival station,Average journey time,Number of scheduled trains,Number of cancelled trains,Cancellation comments,Number of trains delayed at departure,Average delay of late trains at departure,Average delay of all trains at departure,Departure delay comments,Number of trains delayed at arrival,Average delay of late trains at arrival,Average delay of all trains at arrival,Arrival delay comments,Number of trains delayed > 15min,Average delay of trains > 15min (if competing with flights),Number of trains delayed > 30min,Number of trains delayed > 60min,Pct delay due to external causes,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to rolling stock,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)",Month
2020-01,National,QUIMPER,PARIS MONTPARNASSE,230.0,161,10,,106,118.28333333333333,17.066666666666666,,13,31.966666666666665,5.066666666666666,,13,31.966666666666665,5,1,,,,,,,January
2020-01,National,PARIS MONTPARNASSE,TOURS,72.0,141,11,,85,0.0,2.9833333333333334,,23,0.0,3.3,,0,24.0,1,0,,,,,,,January
2020-01,National,LILLE,LYON PART DIEU,186.0,211,18,,145,5.816666666666666,4.283333333333333,,40,28.283333333333335,7.966666666666667,,30,33.666666666666664,12,3,17.95,38.46,7.69,20.51,12.82,2.56,January
2020-01,National,TOURCOING,BORDEAUX ST JEAN,300.0,15,1,,6,2.466666666666667,1.05,,4,20.05,58.46666666666667,,0,20.05,0,0,,,,,,,January
2020-01,National,PARIS LYON,AVIGNON TGV,166.0,336,0,,120,5.083333333333333,0.0,,31,33.96666666666667,3.466666666666667,,22,43.11666666666667,12,4,,,,,,,January
2020-01,National,PARIS LYON,GRENOBLE,185.0,142,9,,0,3.45,0.0,,5,26.8,0.3333333333333333,,5,26.8,1,0,,,,,,,January
2020-01,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.0,195,8,,168,4.133333333333334,3.6833333333333336,,24,345.31666666666666,1.0166666666666666,,0,27.033333333333335,3,0,9.09,27.27,31.82,13.64,18.18,0.0,January
2020-01,National,PARIS LYON,MULHOUSE VILLE,169.0,249,13,,119,6.466666666666667,30.616666666666667,,37,35.06666666666667,6.816666666666666,,0,41.416666666666664,14,7,,,,,,,January
2020-01,National,VALENCE ALIXAN TGV,PARIS LYON,134.0,267,0,,0,10.55,8.5,,50,41.53333333333333,0.0,,41,48.1,17,9,28.0,20.0,22.0,20.0,8.0,2.0,January
2020-01,National,LYON PART DIEU,MARSEILLE ST CHARLES,105.0,306,0,,232,5.85,4.666666666666667,,0,0.0,5.866666666666667,,0,35.766666666666666,14,7,,,,,,,January
2020-01,National,LYON PART DIEU,MONTPELLIER,126.0,122,11,,89,7.516666666666667,5.983333333333333,,27,23.383333333333333,-5.85,,17,29.683333333333334,7,1,,,,,,,January
2020-01,International,PARIS EST,STUTTGART,0.0,129,5,,95,0.9166666666666666,0.65,,12,34.11666666666667,6.2,,11,0.0,4,2,9.09,36.36,36.36,0.0,9.09,9.09,January
2020-01,International,STUTTGART,PARIS EST,181.0,129,5,,119,118.28333333333333,5.416666666666667,,14,23.466666666666665,5.4,,14,40.7,0,3,,,,,,,January
2020-01,International,GENEVE,PARIS LYON,189.0,157,8,,0,2.8333333333333335,2.783333333333333,,8,43.46666666666667,58.46666666666667,,7,48.35,4,1,,,,,,,January
2020-01,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,170.0,149,12,,96,2.6166666666666667,0.0,,9,30.05,0.0,,9,30.05,3,0,,,,,,,January
2020-01,National,PARIS MONTPARNASSE,RENNES,98.0,558,43,,373,4.166666666666667,2.8,,56,22.833333333333332,2.55,,0,35.21666666666667,0,3,,,,,,,January
2020-01,National,PARIS MONTPARNASSE,ST MALO,154.0,78,6,,51,3.283333333333333,2.183333333333333,,5,32.36666666666667,1.9166666666666665,,0,32.36666666666667,2,0,,,,,,,January
2020-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266.0,116,8,,85,2.7,2.0166666666666666,,18,73.55,12.45,,18,73.55,12,6,,,,,,,January
2020-01,National,PARIS EST,METZ,84.0,271,12,,210,6.966666666666667,5.616666666666667,,25,17.066666666666666,1.7,,9,346.46666666666664,5,1,,,,,,,January
2020-01,National,METZ,PARIS EST,86.0,261,16,,175,3.1666666666666665,2.2,,36,21.233333333333334,4.05,,14,40.81666666666667,6,3,11.43,22.86,34.29,22.86,8.57,0.0,January
2020-01,National,PARIS LYON,AIX EN PROVENCE TGV,188.0,341,7,,0,4.583333333333333,1.2833333333333332,,25,0.0,4.65,,25,41.0,12,3,,,,,,,January
2020-01,National,PARIS LYON,ANNECY,222.0,124,0,,48,0.0,1.7666666666666666,,16,0.0,7.033333333333333,,16,33.3,6,2,,,,,,,January
2020-01,National,ANNECY,PARIS LYON,228.0,104,0,,20,45.85,9.25,,24,30.866666666666667,8.933333333333334,,24,30.866666666666667,10,1,,,,,,,January
2020-01,National,PARIS LYON,BELLEGARDE (AIN),163.0,184,10,,77,0.0,2.2,,20,32.333333333333336,5.516666666666667,,19,33.4,11,1,,,,,,,January
2020-01,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,129.0,139,0,,54,2.4833333333333334,0.8166666666666667,,14,22.583333333333332,58.46666666666667,,9,27.933333333333334,3,1,,,,,,,January
2020-01,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,190.0,191,10,,142,11.366666666666667,8.833333333333334,,40,28.166666666666668,7.216666666666667,,35,30.5,16,1,12.82,20.51,48.72,2.56,10.26,5.13,January
2020-01,National,PARIS LYON,DIJON VILLE,98.0,315,22,,0,3.033333333333333,30.616666666666667,,21,23.383333333333333,1.75,,0,27.8,5,0,14.29,19.05,9.52,47.62,9.52,0.0,January
2020-01,National,MACON LOCHE,PARIS LYON,97.0,202,15,,177,118.28333333333333,9.066666666666666,,50,24.3,7.316666666666666,,0,30.216666666666665,15,0,,,,,,,January
2020-01,National,MULHOUSE VILLE,PARIS LYON,170.0,255,10,,203,3.533333333333333,2.8833333333333333,,36,0.0,3.216666666666667,,21,27.516666666666666,5,1,,,,,,,January
2020-01,National,MARSEILLE ST CHARLES,LYON PART DIEU,104.0,296,18,,133,2.966666666666667,1.2166666666666668,,28,0.0,3.7,,0,47.45,5,4,,,,,,,January
2020-01,International,PARIS LYON,ITALIE,0.0,77,4,,30,2.75,0.8666666666666667,,11,50.35,7.716666666666667,,11,50.35,5,3,,,,,,,January
2020-01,International,ZURICH,PARIS LYON,206.0,164,6,,156,2.1,2.066666666666667,,20,24.733333333333334,4.716666666666667,,17,27.933333333333334,4,1,25.0,20.0,30.0,0.0,15.0,10.0,January
2020-01,International,MADRID,MARSEILLE ST CHARLES,492.0,12,1,,3,6.316666666666666,1.45,,1,27.2,5.9,,1,27.2,0,0,,,,,,,January
2020-01,International,BARCELONA,PARIS LYON,339.0,55,2,,23,118.28333333333333,5.516666666666667,,7,92.41666666666667,13.733333333333333,,7,79.98333333333333,6,5,42.86,0.0,14.29,42.86,0.0,0.0,January
2020-01,National,PARIS MONTPARNASSE,ANGOULEME,128.0,251,16,,173,0.0,1.8166666666666667,,26,27.1,3.9333333333333336,,22,29.833333333333332,7,0,12.0,56.0,8.0,20.0,4.0,0.0,January
2020-01,National,ANGOULEME,PARIS MONTPARNASSE,124.0,229,12,,200,5.883333333333333,5.4,,44,23.416666666666668,6.633333333333333,,29,29.616666666666667,7,0,18.18,61.36,13.64,2.27,2.27,2.27,January
2020-01,National,REIMS,PAuIS EST,46.0,205,14,,120,1.4833333333333334,0.0,,28,10.25,58.46666666666667,,4,26.966666666666665,2,0,,,,,,,January
2020-01,National,PARIS EST,STRASBOURG,114.0,444,20,,311,1.3833333333333333,0.95,,15,22.85,0.65,,9,29.95,3,1,,,,,,,January
2020-01,National,ARRAS,PARIS NORD,56.0,277,26,,0,7.383333333333334,6.066666666666666,,126,17.416666666666668,9.7,,37,39.25,16,7,5.69,52.85,19.51,6.5,12.2,3.25,January
2020-01,National,LILLE,MARSEILLE ST CHARLES,295.0,177,11,,93,6.533333333333333,3.466666666666667,,23,35.016666666666666,7.083333333333333,,23,35.016666666666666,9,5,21.74,21.74,26.09,21.74,4.35,4.35,January
2020-01,National,AIX EN PROVENCE TGV,PARIS LYON,188.0,315,11,,0,3.05,2.9166666666666665,,19,32.766666666666666,1.5333333333333332,,19,32.766666666666666,10,0,36.84,26.32,26.32,0.0,10.53,0.0,January
2020-01,,MONTPELLIER,LYON PART DIEU,118.0,111,9,,97,3.45,30.616666666666667,,15,45.11666666666667,7.8,,11,56.666666666666664,7,4,,,,,,,January
2020-01,International,PARIS EST,FRANCFORT,209.0,121,6,,71,3.7666666666666666,2.183333333333333,,13,31.783333333333335,7.133333333333334,,0,31.783333333333335,5,1,,,,,,,January
2020-01,International,LAUSANNE,PARIS LYON,201.0,129,4,,103,3.3333333333333335,2.7,,0,0.0,58.46666666666667,,4,52.71666666666667,2,1,,,,,,,January
2020-01,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,147.0,616,0,,435,3.4833333333333334,2.55,,146,24.866666666666667,8.816666666666666,,99,30.983333333333334,36,9,10.64,71.63,3.55,8.51,4.26,1.42,January
2020-01,National,LAVAL,PARIS MONTPARNASSE,87.0,202,7,,0,4.85,3.1666666666666665,,0,15.316666666666666,4.633333333333333,,15,31.966666666666665,4,2,13.95,16.28,18.6,25.58,9.3,16.28,January
2020-01,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,327,26,,251,4.683333333333334,3.8666666666666667,,92,16.016666666666666,5.716666666666667,,0,32.083333333333336,11,0,,,,,,,January
2020-01,National,STRASBOURG,PAfIS EST,113.0,455,24,,329,118.28333333333333,2.783333333333333,,0,26.033333333333335,3.45,,0,32.666666666666664,0,3,18.6,20.93,39.53,13.95,6.98,0.0,January
2020-01,National,PARIS NORD,DOUAI,71.0,126,7,,110,7.1,0.0,,37,15.766666666666667,58.46666666666667,,10,346.46666666666664,0,1,5.71,34.29,42.86,5.71,11.43,0.0,January
2020-01,National,PARIS NORD,DUNKERQUE,129.0,154,8,,139,4.216666666666667,4.0,,15,0.0,3.183333333333333,,11,36.266666666666666,0,1,,,,,,,January
2020-01,National,DUNKERQUE,PARIS NORD,133.0,149,9,,0,8.6,0.9166666666666666,,39,23.35,0.0,,17,38.0,5,2,,,,,,,January
2020-01,National,LYON PART DIEU,LILLE,191.0,154,0,,123,0.0,30.616666666666667,,29,26.116666666666667,7.4,,20,32.166666666666664,0,3,,,,,,,January
2020-01,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,182.0,185,10,,73,4.566666666666666,1.65,,18,29.383333333333333,3.65,,14,34.016666666666666,6,3,,,,,,,January
2020-01,National,PARIS LYON,MACON LOCHE,94.0,190,8,,85,3.45,1.4166666666666667,,19,18.183333333333334,58.46666666666667,,10,29.5,2,1,7.14,28.57,21.43,42.86,0.0,0.0,January
2020-01,National,MONTPELLIER,PARIS LYON,211.0,188,9,,149,9.833333333333334,8.15,,0,52.25,58.46666666666667,,40,52.25,20,12,,,,,,,January
2020-01,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.0,61,0,,20,5.366666666666666,1.5333333333333332,,3,50.6,5.133333333333334,,0,50.6,3,1,0.0,33.33,0.0,33.33,33.33,0.0,January
2020-01,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,167.0,59,4,,35,56.0,35.583333333333336,,10,19.616666666666667,4.85,,4,31.05,2,0,,,,,,,January
2020-01,National,PARIS LYON,TOULON,246.0,162,0,,0,7.583333333333333,2.066666666666667,,26,36.15,8.633333333333333,,26,36.15,12,2,19.23,30.77,19.23,26.92,3.85,0.0,January
2020-01,National,TOULON,PARIS LYON,247.0,159,0,,141,3.45,0.0,,10,32.63333333333333,2.283333333333333,,10,32.63333333333333,5,0,30.0,20.0,40.0,0.0,0.0,10.0,January
2020-01,International,PARIS LYON,GENEVE,188.0,169,0,,71,6.416666666666667,2.65,,22,40.0,8.45,,22,0.0,13,0,,,,,,,January
2020-01,International,MARSEILLE ST CHARLES,MADRID,322.0,22,1,,10,4.033333333333333,1.9,,3,36.516666666666666,4.016666666666667,,3,36.516666666666666,2,0,,0.0,0.0,0.0,0.0,0.0,January
2020-01,International,PARIS LYON,BARCELONA,343.0,53,2,,26,4.25,30.616666666666667,,7,48.916666666666664,16.466666666666665,,7,68.81666666666666,7,4,,,,,,,January
2020-02,National,PARIS MONTPARNASSE,BREST,0.0,242,1,,191,0.0,2.7666666666666666,,19,98.56666666666666,8.45,,19,98.56666666666666,9,7,,,,,,,February
2020-02,National,PARIS MONTPARNASSE,RENNES,98.0,603,6,,447,3.1,2.183333333333333,,89,26.483333333333334,4.533333333333333,,41,47.36666666666667,0,0,,,,,,,February
2020-02,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0,386,1,,327,2.5166666666666666,2.1,,57,11.8,2.1666666666666665,,6,0.0,2,1,,,,,,,February
2020-02,National,STRASBOURG,NANTES,332.0,33,0,,0,2.533333333333333,1.9333333333333333,,1,16.116666666666667,-1.05,,1,16.116666666666667,0,0,0.0,0.0,0.0,,0.0,0.0,February
2020-02,National,PARIS NORD,DUNKERQUE,129.0,155,2,,148,1.9833333333333334,1.9166666666666665,,0,25.666666666666668,3.75,,14,0.0,6,1,,,,,,,February
2020-02,National,LILLE,LYON PART DIEU,187.0,262,2,,210,5.116666666666666,4.083333333333333,,71,24.233333333333334,8.533333333333333,,62,25.916666666666668,13,2,9.86,50.7,11.27,8.45,18.31,1.41,February
2020-02,National,LYON PART DIEU,LILLE,190.0,197,0,,166,6.516666666666667,0.0,,43,22.633333333333333,7.5,,31,29.4,7,2,18.6,27.91,37.21,6.98,4.65,4.65,February
2020-02,National,MARSEILLE ST CHARLES,LILLE,282.0,170,2,,69,0.0,1.1833333333333333,,0,28.466666666666665,8.333333333333334,,27,346.46666666666664,6,2,,,,,,,February
2020-02,National,LILLE,MARSEILLE ST CHARLES,297.0,190,0,,115,3.8333333333333335,2.1666666666666665,,29,31.0,6.733333333333333,,29,31.0,8,2,,,,,,,February
2020-02,National,BELLEGARDE (AIN),PARIS LYON,164.0,244,3,,185,2.85,2.1166666666666667,,16,25.583333333333332,1.8833333333333333,,8,37.7,4,1,,,,,,,February
2020-02,National,PARIS LYON,MACON LOCHE,94.0,208,2,,0,3.033333333333333,1.3,,25,18.4,4.016666666666667,,0,33.15,5,1,14.29,33.33,28.57,23.81,0.0,0.0,February
2020-02,National,MARSEILLE ST CHARLES,PARIS LYON,200.0,441,1,,205,6.883333333333333,2.95,,0,34.46666666666667,2.966666666666667,,31,34.46666666666667,15,0,29.03,38.71,12.9,16.13,0.0,3.23,February
2020-02,National,MONTPELLIER,PARIS LYON,208.0,192,0,,160,5.4,4.466666666666667,,26,33.833333333333336,5.783333333333333,,26,33.833333333333336,12,2,,,,,,,February
2020-02,National,MULHOUSE VILLE,PARIS LYON,170.0,294,6,,233,118.28333333333333,2.9833333333333334,,39,27.733333333333334,3.0,,22,39.95,11,4,,,,,,,February
2020-02,National,NICE VILLE,PARIS LYON,360.0,160,0,,0,2.1666666666666665,2.0166666666666666,,22,46.4,7.183333333333334,,22,46.4,12,0,45.45,27.27,9.09,4.55,4.55,9.09,February
2020-02,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,167.0,91,0,,54,0.5,0.21666666666666667,,8,23.516666666666666,3.45,,3,40.81666666666667,1,1,12.5,50.0,37.5,0.0,0.0,0.0,February
2020-02,National,PARIS LYON,TOULON,246.0,205,1,,94,6.2,2.6166666666666667,,32,35.03333333333333,8.216666666666667,,32,35.03333333333333,16,4,,,,,,,February
2020-02,International,STUTTGART,PARIS EST,173.0,143,0,,0,6.416666666666667,6.216666666666667,,0,35.583333333333336,6.95,,16,41.63333333333333,0,3,18.75,12.5,43.75,25.0,0.0,0.0,February
2020-02,International,MADRID,MARSEILLE ST CHARLES,429.0,29,0,,5,0.0,-0.06666666666666665,,2,26.866666666666667,0.0,,0,346.46666666666664,0,0,,,,,,,February
2020-02,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,99.0,416,5,,317,2.75,2.0,,27,29.95,0.7666666666666667,,21,35.85,0,3,,,,,,,February
2020-02,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,100.0,412,5,,338,0.0,2.3333333333333335,,31,37.233333333333334,58.46666666666667,,24,44.416666666666664,13,4,29.03,48.39,9.68,12.9,0.0,0.0,February
2020-02,National,BREST,PARIS MONTPARNASSE,226.0,256,4,,159,3.033333333333333,1.9,,20,0.0,5.783333333333333,,0,45.75,10,5,55.0,20.0,20.0,5.0,0.0,0.0,February
2020-02,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,170.0,201,0,,142,0.0,1.6666666666666665,,8,39.86666666666667,0.0,,6,346.46666666666664,5,1,,,,,,,February
2020-02,National,NANTES,PARIS MONTPARNASSE,0.0,523,8,,255,3.183333333333333,1.15,,0,31.566666666666666,0.0,,37,37.266666666666666,19,5,,,,,,,February
2020-02,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.0,420,3,,285,0.0,1.2333333333333334,,55,12.166666666666666,58.46666666666667,,12,27.533333333333335,2,1,,,,,,,February
2020-02,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266.0,161,1,,136,3.5833333333333335,2.966666666666667,,17,47.0,6.033333333333333,,17,47.0,8,4,47.06,35.29,11.76,0.0,5.88,0.0,February
2020-02,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,271.0,168,0,,95,118.28333333333333,2.2666666666666666,,23,45.45,6.516666666666667,,23,45.45,14,4,,,,,,,February
2020-02,National,PARIS MONTPARNASSE,TOURS,72.0,171,1,,0,2.2,1.1,,0,11.666666666666666,58.46666666666667,,6,25.9,1,0,4.55,27.27,31.82,27.27,9.09,0.0,February
2020-02,National,NANTES,STRASBOURG,308.0,38,0,,23,118.28333333333333,0.36666666666666664,,8,72.68333333333334,16.816666666666666,,8,72.68333333333334,0,2,37.5,25.0,37.5,0.0,0.0,0.0,February
2020-02,National,MARNE LA VALLEE,LYON PART DIEU,108.0,317,2,,313,9.216666666666667,9.166666666666666,,90,22.833333333333332,7.8,,65,26.8,16,2,7.87,57.3,12.36,6.74,14.61,1.12,February
2020-02,National,PARIS LYON,ANNECY,0.0,155,2,,69,4.516666666666667,1.8,,21,39.9,8.283333333333333,,21,39.9,10,4,,,,,,,February
2020-02,National,ANNECY,PARIS LYON,228.0,144,1,,37,9.65,2.4833333333333334,,26,25.2,7.016666666666667,,26,25.2,8,0,15.38,19.23,57.69,7.69,0.0,0.0,February
2020-02,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.0,201,2,,0,5.05,4.15,,32,18.3,1.8333333333333335,,12,33.95,6,0,18.75,34.38,21.88,15.62,0.0,9.38,February
2020-02,National,PARIS LYON,PERPIGNAN,308.0,178,0,,96,4.166666666666667,2.066666666666667,,0,35.516666666666666,0.21666666666666667,,0,35.516666666666666,8,0,,,,,,,February
2020-02,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,170.0,96,0,,42,5.8,2.25,,8,0.0,4.516666666666667,,5,44.483333333333334,0,1,,,,,,,February
2020-02,National,LYON PART DIEU,MARSEILLE ST CHARLES,105.0,397,5,,312,6.783333333333333,5.366666666666666,,55,34.9,6.233333333333333,,0,42.733333333333334,17,7,,,,,,,February
2020-02,International,PARIS EST,FRANCFORT,346.0,165,7,,0,7.516666666666667,0.0,,18,31.466666666666665,-163.03333333333333,,18,57.083333333333336,13,4,29.41,29.41,11.76,23.53,5.88,0.0,February
2020-02,International,PARIS LYON,ITALIE,431.0,88,0,,39,6.75,2.7,,18,42.13333333333333,0.0,,18,42.13333333333333,11,3,,,,,,,February
2020-02,National,TOURS,PARIS MONTPARNASSE,76.0,171,1,,88,0.8666666666666667,0.3333333333333333,,30,7.85,2.35,,0,0.0,0,0,0.0,17.39,73.91,8.7,0.0,0.0,February
2020-02,National,PARIS EST,METZ,84.0,303,4,,240,118.28333333333333,6.983333333333333,,28,19.566666666666666,1.85,,12,33.56666666666667,6,1,,,,,,,February
2020-02,National,PARIS EST,STRASBOURG,117.0,515,0,,407,2.75,2.1666666666666665,,42,41.95,3.8166666666666664,,29,55.35,0,6,,,,,,,February
2020-02,National,LYON PART DIEU,MARNE LA VALLEE,108.0,235,3,,199,6.266666666666667,5.35,,43,21.516666666666666,4.85,,0,25.85,5,1,,,,,,,February
2020-02,National,PARIS LYON,MARSEILLE ST CHARLES,200.0,503,1,,209,6.133333333333334,0.0,,0,37.81666666666667,4.733333333333333,,45,37.81666666666667,0,3,,,,,,,February
2020-02,,PARIS LYON,MONTPELLIER,209.0,176,0,,75,6.233333333333333,2.4,,18,33.13333333333333,4.6,,18,33.13333333333333,7,3,,,,,,,February
2020-02,International,FRANCFORT,PARIS EST,214.0,161,6,,143,2.1666666666666665,1.9833333333333334,,0,40.55,6.583333333333333,,13,45.15,6,3,18.75,12.5,43.75,25.0,0.0,0.0,February
2020-02,International,PARIS EST,STUTTGART,174.0,143,5,,119,2.4333333333333336,2.05,,0,38.983333333333334,58.46666666666667,,17,42.233333333333334,8,2,17.65,35.29,5.88,23.53,11.76,5.88,February
2020-02,International,PARIS LYON,LAUSANNE,197.0,175,4,,83,8.533333333333333,3.966666666666667,,21,56.016666666666666,8.383333333333333,,18,63.5,10,6,10.0,40.0,10.0,35.0,5.0,0.0,February
2020-02,National,PARIS MONTPARNASSE,QUIMPER,223.0,216,2,,182,3.1666666666666665,30.616666666666667,,16,91.3,7.683333333333334,,16,91.3,11,7,,,,,,,February
2020-02,,RENNES,PARIS MONTPARNASSE,101.0,568,12,,395,6.233333333333333,3.6666666666666665,,106,25.4,0.0,,54,53.78333333333333,27,18,34.34,25.25,21.21,10.1,6.06,3.03,February
2020-02,National,RENNES,LYON PART DIEU,232.0,81,0,,61,3.7666666666666666,2.783333333333333,,6,103.53333333333333,7.466666666666667,,6,103.53333333333333,0,3,,,,,,,February
2020-02,National,METZ,PARIS EST,86.0,288,2,,0,4.8,3.4,,58,19.383333333333333,4.733333333333333,,23,35.35,9,0,,,,,,,February
2020-02,National,PARIS EST,REIMS,46.0,206,3,,184,2.05,1.85,,16,0.0,1.9333333333333333,,7,34.0,0,0,,,,,,,February
2020-02,National,PARIS NORD,ARRAS,48.0,256,7,,239,2.15,2.05,,61,10.7,3.7333333333333334,,10,25.916666666666668,3,0,18.97,34.48,25.86,10.34,8.62,1.72,February
2020-02,National,PARIS NORD,DOUAI,71.0,121,0,,116,118.28333333333333,0.0,,41,12.766666666666667,4.983333333333333,,10,29.416666666666668,1,1,,,,,,,February
2020-02,National,TOURCOING,BORDEAUX ST JEAN,300.0,26,0,,10,0.8666666666666667,-0.2666666666666667,,6,67.01666666666667,17.983333333333334,,6,67.01666666666667,3,2,,,,,,,February
2020-02,National,PARIS LYON,AVIGNON TGV,166.0,371,1,,154,6.633333333333333,2.4833333333333334,,40,33.233333333333334,4.016666666666667,,31,39.36666666666667,16,3,,,,,,,February
2020-02,National,BESANCON FRANCHE COMTE TGV,PARIS LYON,132.0,169,2,,127,3.3666666666666667,2.45,,16,28.083333333333332,2.033333333333333,,0,43.31666666666667,0,1,37.5,25.0,31.25,0.0,6.25,0.0,February
2020-02,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,188.0,279,1,,114,6.016666666666667,2.1666666666666665,,34,34.733333333333334,5.35,,25,42.9,13,0,17.65,20.59,17.65,38.24,5.88,0.0,February
2020-02,National,PARIS LYON,LYON PART DIEU,120.0,595,2,,241,4.016666666666667,30.616666666666667,,41,30.183333333333334,1.9666666666666668,,27,0.0,13,4,26.83,34.15,7.32,26.83,2.44,2.44,February
2020-02,National,PARIS LYON,MULHKUSE VILLE,168.0,294,7,,136,5.533333333333333,0.0,,27,50.56666666666667,5.5,,21,61.5,15,8,29.63,37.04,11.11,18.52,3.7,0.0,February
2020-02,National,NIMES,PARIS LYON,180.0,193,0,,164,5.866666666666667,4.95,,30,31.0,0.0,,26,33.833333333333336,12,0,,,,,,,February
2020-02,National,PERPIGNAN,PARIS LYON,311.0,162,0,,80,2.85,1.25,,16,0.0,4.35,,16,36.766666666666666,8,2,31.25,31.25,12.5,6.25,6.25,12.5,February
2020-02,National,VALENCE ALIXAN TGV,PARIS LYON,134.0,298,1,,254,6.233333333333333,5.3,,42,31.4,5.216666666666667,,33,36.63333333333333,16,4,,,,,,,February
2020-02,International,PARIS LYON,GENEVE,186.0,237,0,,110,9.766666666666667,4.416666666666667,,24,41.85,58.46666666666667,,23,43.016666666666666,0,4,,,,,,,February
2020-02,International,ZURICH,PARIS LYON,223.0,190,4,,185,2.85,0.0,,16,0.0,0.0,,16,37.63333333333333,8,3,31.25,12.5,25.0,18.75,6.25,6.25,February
2020-02,International,BARCELONA,PARIS LYON,338.0,54,0,,14,5.833333333333333,-1.0666666666666667,,5,345.31666666666666,58.46666666666667,,5,41.88333333333333,5,0,,,,,,,February
2020-02,National,PARIS MONTPARNASSE,ANGOULEME,127.0,293,4,,209,2.533333333333333,0.0,,21,25.083333333333332,0.0,,14,31.316666666666666,4,2,,,,,,,February
2020-02,National,ANGOULEME,PARIS MONTPARNASSE,126.0,272,2,,227,118.28333333333333,4.066666666666666,,21,30.316666666666666,58.46666666666667,,13,41.55,7,2,23.81,28.57,28.57,14.29,0.0,4.76,February
2020-02,National,PARIS MONTPARNASSE,LAVAL,83.0,226,2,,151,3.9333333333333336,2.4833333333333334,,34,25.283333333333335,58.46666666666667,,11,60.78333333333333,9,0,19.35,16.13,38.71,19.35,3.23,3.23,February
2020-02,National,LAVAL,PARIS MONTPARNASSE,87.0,211,3,,137,5.233333333333333,3.35,,42,26.65,6.05,,20,47.3,10,7,,,,,,,February
2020-02,National,QUIMPER,PARIS MONTPARNASSE,230.0,224,4,,0,3.25,30.616666666666667,,18,49.95,6.316666666666666,,18,49.95,9,6,50.0,5.56,27.78,11.11,5.56,0.0,February
2020-02,National,VANNES,PARIS MONTPARNASSE,162.0,241,4,,0,3.95,3.3833333333333333,,30,34.68333333333333,5.95,,18,49.95,9,6,,,,,,,February
2020-02,National,NANCY,PARIS EST,95.0,310,0,,227,4.516666666666667,3.283333333333333,,22,32.5,0.0,,15,42.13333333333333,8,4,,,,,,,February
2020-02,National,REIMS,PARIS EST,46.0,218,3,,144,2.0,1.1833333333333333,,33,12.933333333333334,3.15,,0,23.983333333333334,2,0,,,,,,,February
2020-02,National,BORDEAUX ST JEAN,TOURCOING,315.0,26,0,,0,4.166666666666667,0.3333333333333333,,5,41.6,8.383333333333333,,0,41.6,3,1,0.0,80.0,0.0,20.0,0.0,0.0,February
2020-02,National,AIX EN PROVENCE TGV,PA0IS LYON,188.0,352,2,,337,3.7333333333333334,3.5833333333333335,,21,45.96666666666667,3.2,,21,0.0,12,4,19.05,42.86,14.29,19.05,4.76,0.0,February
2020-02,National,PARIS LYON,BELLEGARDE (AIN),163.0,250,3,,0,0.0,0.0,,0,36.016666666666666,5.283333333333333,,0,40.95,10,5,8.7,39.13,0.0,52.17,0.0,0.0,February
2020-02,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,189.0,252,1,,201,9.033333333333333,6.9,,65,24.916666666666668,7.65,,48,29.533333333333335,17,0,12.31,18.46,52.31,6.15,6.15,4.62,February
2020-02,National,PARIS LYON,DIJON VILLE,98.0,394,8,,0,4.85,30.616666666666667,,34,39.93333333333333,3.3166666666666664,,0,48.55,15,7,,,,,,,February
2020-02,National,DIJON VILLE,PARIS LYON,99.0,385,7,,0,6.833333333333333,5.733333333333333,,42,0.0,4.2,,0,0.0,16,0,28.57,23.81,28.57,14.29,4.76,0.0,February
2020-02,National,PARIS LYON,GRENOBLE,185.0,213,0,,84,6.816666666666666,2.4166666666666665,,22,47.56666666666667,4.583333333333333,,22,47.56666666666667,12,6,36.36,27.27,9.09,27.27,0.0,0.0,February
